design_id,status_ok,scenario_tag,error_msg,wing_span,wing_AR,wing_chord,dihedral,htail_span,htail_AR,htail_incidence,vtail_height,vtail_AR,tail_arm,nose_x,n_ducks,n_pucks,mass_kg,Sref,Cref,Bref,CG_x_m,CG_z_m,CG_pct,Ixx,Iyy,Izz,Ixz,Vht,Vvt,CL_cruise,alpha_deg,elevator_deg,CL,CDtot,CDi,span_eff_e,Xnp_m,SM_pct,CLa,Cma,CYb,Clb,Cnb,CLq,Cmq,CYp,CYr,Clp,Clr,Cnp,Cnr,spiral_ratio,ph_sigma,ph_omega,ph_t2,sp_sigma,sp_omega,sp_t2,dr_sigma,dr_omega,dr_t2,roll_sigma,roll_omega,roll_t2,spiral_sigma,spiral_omega,spiral_t2,flag_pitch_unstable,flag_low_SM,flag_high_SM,flag_high_trim,flag_directional_unstable,flag_weak_directional,flag_bad_dihedral_effect,flag_spiral_unstable,flag_dutch_unstable,flag_high_drag,flag_slow_or_heavy,badness_score,fixability_score
32,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,-2,0.24,1.5,0.8,-0.2,3,1,3.7152336,0.48,0.4,1.2,0.0740025615616741,-0.00881505808948326,18.5006403904185,0.117356936847569,0.159235634365592,0.275284731438022,0.00586108389114483,0.0666666666666667,0.0533333333333333,0.170051424540186,-1.05119,-35.72167,0.17005,0.01217,0.0116047,NaN,0.09196,4.48935960958148,3.144267,0.183184,-0.154253,-0.02026,0.101948,3.33798,-1.117951,-0.036283,0.229165,-0.278434,0.083358,0.019074,-0.154306,0.36787159731445,0.521921133419101,0,1.32806881380553,-4.11405076968952,3.02636128876571,9999,-1.1412690650619,7.83418682008098,9999,-522.036951928247,0,9999,0.0685385834676058,0,10.1132405353483,1,1,0,1,0,0,0,1,0,0,0,8.5,7
33,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,-2,0.24,1.5,0.8,-0.05,3,1,3.6586836,0.48,0.4,1.2,0.137140187033391,-0.00895130696734749,34.2850467583477,0.117352474696819,0.09298821717889,0.209041776402071,0.00368196612534355,0.0666666666666667,0.0533333333333333,0.167463052154195,-1.09696,-35.78665,0.16746,0.01211,0.0115542,NaN,0.091935,-11.3012967583477,3.144503,0.183398,-0.154238,-0.02034,0.101921,3.338263,-1.117895,-0.036462,0.229114,-0.278511,0.082935,0.01928,-0.154213,0.37108244492001,0.513830449922546,0,1.34898035074494,-4.17026158109472,3.11946935641379,9999,-1.14234785840843,7.83298426901559,9999,-523.275238422317,0,9999,0.0678362159972159,0,10.2179517293298,1,1,0,1,0,0,0,1,0,0,0,8.5,7
34,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,-2,0.24,1.5,0.95,-0.35,3,1,3.8605836,0.48,0.4,1.2,0.0211180747905576,-0.00848317337306204,5.2795186976394,0.117367806072032,0.302407065634703,0.418445293482671,0.00837599194939076,0.0791666666666667,0.0633333333333334,0.176704296800202,-1.14375,-26.67093,0.1767,0.0091,0.008651,NaN,0.092721,17.9007313023606,3.149332,0.280006,-0.155683,-0.02111,0.120631,3.199277,-1.306803,-0.037688,0.26665,-0.278857,0.088586,0.024353,-0.209368,0.413594274118407,0.609155227184879,0,1.13788267690523,-3.95710067261976,2.99151286554242,9999,-1.28385712507597,7.78663514231789,9999,-502.293448517198,0,9999,0.0675191408885901,0,10.265936021071,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
35,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,-2,0.24,1.5,0.95,-0.2,3,1,3.8040336,0.48,0.4,1.2,0.084401881518607,-0.00860928252579052,21.1004703796517,0.11736367599728,0.19622225546895,0.312264613391669,0.00620166161973438,0.0791666666666667,0.0633333333333334,0.17411592441421,-1.18906,-26.75536,0.17412,0.00904,0.0085944,NaN,0.092697,2.07377962034825,3.149577,0.280222,-0.155664,-0.021204,0.1206,3.199556,-1.306746,-0.037895,0.266589,-0.278941,0.088209,0.0246,-0.209258,0.417099490474032,0.598964133388599,0,1.15724321694942,-4.01213530351572,3.10949921417991,9999,-1.28487418809579,7.78589355789163,9999,-503.878113257629,0,9999,0.0668213618658477,0,10.3731375896158,1,1,0,1,0,0,0,1,0,0,0,8.5,7
36,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,-2,0.24,1.5,0.95,-0.05,3,1,3.7474836,0.48,0.4,1.2,0.147332090579396,-0.00873919768454757,36.8330226448489,0.117359421275831,0.125358839131777,0.241405451775946,0.00401575096647521,0.0791666666666667,0.0633333333333334,0.171527552028219,-1.23437,-26.83985,0.17153,0.00897,0.0085394,NaN,0.092672,-13.6650226448489,3.149816,0.280437,-0.155645,-0.021298,0.120568,3.199832,-1.306688,-0.038102,0.266528,-0.279025,0.087833,0.024846,-0.209149,0.420634452996321,0.58891279722736,0,1.17699459720238,-4.06798702155443,3.22548657787017,9999,-1.28593626963796,7.7849738701654,9999,-505.312919493663,0,9999,0.0661244880089247,0,10.4824581850281,1,1,0,1,0,0,0,1,0,0,0,8.5,7
37,1,excessive_trim_required,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.5,-0.35,3,1,3.551534,0.48,0.4,1.2,-0.0162780043778266,-0.0092213674429134,-4.06950109445664,0.117343630216245,0.182068530823513,0.298371193940602,0.00715127035662618,0.0416666666666667,0.00578703703703704,0.162558665490888,-0.25735,-70.08903,0.16256,0.02952,0.0281039,NaN,0.091395,26.9182510944566,3.12168,-0.032873,-0.02439,-0.001226,0.01024,3.667065,-0.96058,-0.002696,0.022255,-0.272731,0.061795,-0.004406,-0.012102,0.0234473801986407,0.0360928092649289,0.496815149637741,19.2045782713143,-1.25622715146687,0,9999,-0.192436906666524,3.0136582412967,9999,-557.586252997344,0,9999,0.0796619526826547,0,8.70110708083194,0,0,1,1,0,1,0,1,0,0,0,5.5,4
38,1,excessive_trim_required,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.5,-0.2,3,1,3.494984,0.48,0.4,1.2,0.0483561195129935,-0.0093705722257956,12.0890298782484,0.117338743759605,0.0924381792045302,0.208745728778258,0.00502116291405054,0.0416666666666667,0.00578703703703704,0.159970293104896,-0.3053,-70.07136,0.15997,0.02943,0.0280311,NaN,0.091366,10.7524701217516,3.12197,-0.032654,-0.02439,-0.001235,0.010239,3.667381,-0.960508,-0.002715,0.022253,-0.272777,0.061242,-0.004303,-0.012058,0.0237484532462749,0.0352171362775011,0.494085087050066,19.6820995068463,-1.24205245915386,0,9999,-0.191694129444241,3.01342620834109,9999,-558.16039341367,0,9999,0.078912916843368,0,8.7836973753708,0,0,0,1,0,1,0,1,0,0,0,4.5,3.75
39,1,low_static_margin,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.5,-0.05,3,1,3.438434,0.48,0.4,1.2,0.112649279875664,-0.00952468478382892,28.1623199689161,0.11733369657333,0.0368610248527782,0.153173621612782,0.00287988891592801,0.0416666666666667,0.00578703703703704,0.157381920718905,-0.35323,-70.05382,0.15738,0.02935,0.0279598,NaN,0.091338,-5.32781996891609,3.122253,-0.032435,-0.02439,-0.001244,0.010238,3.667693,-0.960436,-0.002734,0.02225,-0.272824,0.060689,-0.0042,-0.012013,0.0240517538601325,0.0342857119573778,0.491291157148211,20.2167941392504,-1.22814595871258,0,9999,-0.190953936119359,3.01312315861975,9999,-558.393801464268,0,9999,0.0781640010241857,0,8.86785696071865,0,1,0,1,0,1,0,1,0,0,0,6.5,5
40,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.65,-0.35,3,1,3.640334,0.48,0.4,1.2,-0.00878896991320025,-0.0089964272509061,-2.19724247830006,0.117350997007533,0.198647605236666,0.314942901562467,0.00739653623534269,0.0541666666666667,0.00752314814814815,0.166623165364911,-0.77975,-51.56166,0.16662,0.0181,0.017294,NaN,0.091741,25.1324924783001,3.137066,0.066365,-0.02524,-0.00158,0.013475,3.518252,-1.020524,-0.003082,0.028746,-0.273247,0.057702,-0.003536,-0.017568,0.0356993056706362,0.3698882853567,0,1.87393655868693,-4.28010504895219,1.5221243317314,9999,-0.211696592739463,3.17522902797205,9999,-539.399981143123,0,9999,0.0733035517995705,0,9.45584713896506,1,0,1,1,0,1,0,1,0,0,0,8.5,6.25
41,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.65,-0.2,3,1,3.583784,0.48,0.4,1.2,0.0555452599821864,-0.00913838557234476,13.8863149955466,0.117346347872506,0.106003194883913,0.22230314034474,0.00525660726441661,0.0541666666666667,0.00752314814814815,0.16403479297892,-0.82638,-51.59018,0.16403,0.01804,0.0172391,NaN,0.091715,9.0424350044534,3.137318,0.066578,-0.025238,-0.001592,0.013473,3.51855,-1.020469,-0.003105,0.028741,-0.273287,0.057166,-0.003431,-0.017526,0.0362262813731893,0.365305635605627,0,1.89744453137385,-4.33670142386523,1.57195121832754,9999,-0.211116987841419,3.17506879700707,9999,-540.369338493464,0,9999,0.0725727790442822,0,9.55106294244297,1,0,0,1,0,1,0,1,0,0,0,7.5,6
42,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.65,-0.05,3,1,3.527234,0.48,0.4,1.2,0.11953749425187,-0.00928489575684517,29.8843735629675,0.117341549663963,0.0477090753284777,0.164013818997848,0.00310547793674874,0.0541666666666667,0.00752314814814815,0.161446420592929,-0.87302,-51.61881,0.16145,0.01798,0.0171858,NaN,0.091688,-6.96237356296747,3.137564,0.066791,-0.025236,-0.001603,0.01347,3.518845,-1.020413,-0.003128,0.028736,-0.273327,0.056631,-0.003326,-0.017484,0.0367411287049177,0.360710078046122,0,1.92161855946624,-4.39488288673388,1.62002979927087,9999,-0.210554596060959,3.17471031360221,9999,-541.063853105515,0,9999,0.071845443937314,0,9.64775415911863,1,1,0,1,0,1,0,1,0,0,0,9.5,7.25
43,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.8,-0.35,3,1,3.729134,0.48,0.4,1.2,-0.000359382634145054,-0.00878219983513599,-0.0898456585362635,0.117358012955399,0.221321629956491,0.337609910334425,0.00767260521873175,0.0666666666666667,0.00925925925925926,0.170687665238935,-1.03409,-38.95412,0.17069,0.01231,0.0117456,NaN,0.092342,23.1753456585363,3.14552,0.164217,-0.025839,-0.001791,0.016742,3.376264,-1.145303,-0.003395,0.035296,-0.273493,0.055898,-0.002745,-0.024841,0.0475402053945904,0.50298428104282,0,1.37806926912878,-4.14827048170116,2.92627278791029,9999,-0.234754186707513,3.24102778180441,9999,-519.479150809193,0,9999,0.0700713019414597,0,9.89202656943676,1,0,0,1,0,1,0,1,0,0,0,7.5,6
44,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.8,-0.2,3,1,3.672584,0.48,0.4,1.2,0.063703938153627,-0.00891742707586811,15.9259845384067,0.117353584263265,0.125079789114334,0.241372498184402,0.00552380397453129,0.0666666666666667,0.00925925925925926,0.168099292852944,-1.08,-39.01236,0.1681,0.01225,0.0116927,NaN,0.092316,7.15301546159325,3.145763,0.164427,-0.025835,-0.001804,0.016738,3.376557,-1.145264,-0.003422,0.035289,-0.273531,0.055376,-0.002636,-0.024799,0.0482664720854322,0.495485635882199,0,1.39892487362588,-4.20382242429405,3.01367673026769,9999,-0.2342940441182,3.24086188599387,9999,-520.721705226621,0,9999,0.0693547551778198,0,9.99422719873747,1,0,0,1,0,1,0,1,0,0,0,7.5,6
45,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.8,-0.05,3,1,3.616034,0.48,0.4,1.2,0.127425188479976,-0.00905688386779549,31.8562971199939,0.11734901705333,0.0634865380984092,0.179783814378413,0.0033637999227192,0.0666666666666667,0.00925925925925926,0.165510920466952,-1.12588,-39.07065,0.16551,0.01219,0.0116412,NaN,0.092291,-8.7835471199939,3.146,0.164637,-0.025831,-0.001818,0.016734,3.376846,-1.145225,-0.00345,0.035281,-0.273568,0.054854,-0.002527,-0.024757,0.0490324764837794,0.488042932661898,0,1.42025861696093,-4.26070724111879,3.10025701898266,9999,-0.233836584858689,3.24064022822392,9999,-521.74778448593,0,9999,0.0686362871425081,0,10.098844349211,1,1,0,1,0,1,0,1,0,0,0,9.5,7.25
46,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.95,-0.35,3,1,3.817934,0.48,0.4,1.2,0.00894512948626144,-0.00857793770138509,2.23628237156536,0.11736470254028,0.250972477088013,0.367254067881066,0.00797732799067506,0.0791666666666667,0.0109953703703704,0.174752165112959,-1.17282,-29.95116,0.17475,0.00914,0.0087007,NaN,0.093029,21.0209676284346,3.150477,0.261614,-0.026272,-0.001946,0.02002,3.236939,-1.332567,-0.003663,0.041866,-0.273634,0.055182,-0.002005,-0.033742,0.0594363521296217,0.58378884439287,0,1.18732515569188,-4.04333825877662,3.12121572097355,9999,-0.256418985334468,3.24673692580921,9999,-500.701868504171,0,9999,0.0682502865593307,0,10.155960004027,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
47,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.95,-0.2,3,1,3.761384,0.48,0.4,1.2,0.0727634865251726,-0.00870690150221302,18.1908716312932,0.117360478975803,0.150555317801825,0.266841132159356,0.0058205041836994,0.0791666666666667,0.0109953703703704,0.172163792726967,-1.21823,-30.02998,0.17216,0.00907,0.008644,NaN,0.093006,5.06062836870684,3.150722,0.261822,-0.026268,-0.001962,0.020015,3.23723,-1.332543,-0.003696,0.041856,-0.273671,0.054672,-0.00189,-0.033697,0.0604184646852876,0.574273602030345,0,1.20699815925601,-4.09835291141717,3.23224685256668,9999,-0.256025683581579,3.24670420294252,9999,-502.120315286133,0,9999,0.067539302236199,0,10.2628715075537,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
48,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.1,1.5,0.95,-0.05,3,1,3.704834,0.48,0.4,1.2,0.13624049390607,-0.0088398022691435,34.0601234765174,0.117356126475686,0.0850863335946869,0.201376500452335,0.00365250117542378,0.0791666666666667,0.0109953703703704,0.169575420340976,-1.26365,-30.10889,0.16958,0.00901,0.0085888,NaN,0.092982,-10.8146234765174,3.150961,0.26203,-0.026263,-0.001977,0.020009,3.237519,-1.332519,-0.003728,0.041846,-0.273708,0.054162,-0.001776,-0.033653,0.0613918015169456,0.564903860669484,0,1.22701795618546,-4.15437725461505,3.34185148292859,9999,-0.255650794082482,3.24652200002638,9999,-503.373245735217,0,9999,0.0668307094279207,0,10.3716867065062,1,1,0,1,0,0,0,1,0,0,0,8.5,7
49,1,excessive_trim_required,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.5,-0.35,3,1,3.5684684,0.48,0.4,1.2,-0.0131535758029971,-0.00917760684107501,-3.28839395074928,0.117345063375955,0.189424641880813,0.305670976158191,0.00725359539245184,0.0416666666666667,0.016724537037037,0.163333776601999,-0.24987,-69.81801,0.16333,0.02936,0.0279419,NaN,0.09139,26.1358939507493,3.121815,-0.024708,-0.073012,-0.005927,0.031188,3.650517,-0.950815,-0.011747,0.071123,-0.273624,0.066562,-0.000542,-0.033342,0.0951946816987472,-0.00569616506901586,0.417716546969589,9999,-1.3744262047231,0,9999,-0.422424522688731,5.23058670771524,9999,-556.87983437015,0,9999,0.0790488769950799,0,8.76858985110044,0,0,1,1,0,0,0,1,0,0,0,4.5,3.75
50,1,excessive_trim_required,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.5,-0.2,3,1,3.5119184,0.48,0.4,1.2,0.0512191941589531,-0.00932538751469852,12.8047985397383,0.117340223558894,0.0984298626516503,0.21468103674609,0.00511492860870571,0.0416666666666667,0.016724537037037,0.160745404216007,-0.29771,-69.80474,0.16074,0.02927,0.0278715,NaN,0.091362,10.0357014602617,3.122103,-0.024489,-0.073011,-0.005954,0.031182,3.650834,-0.950745,-0.011806,0.071112,-0.273678,0.066028,-0.000421,-0.033289,0.0962670070248544,-0.00720609445375962,0.414218755653863,9999,-1.36358168709927,0,9999,-0.422379266848188,5.22984338731716,9999,-557.558663639358,0,9999,0.0783100947363011,0,8.85131326802792,0,0,0,1,0,0,0,1,0,0,0,3.5,3.5
51,1,low_static_margin,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.5,-0.05,3,1,3.4553684,0.48,0.4,1.2,0.115244117067228,-0.00947800529749592,28.811029266807,0.117335225326507,0.0416353591273122,0.157891531454139,0.00296486983395171,0.0416666666666667,0.016724537037037,0.158157031830016,-0.34553,-69.7916,0.15816,0.02919,0.0278027,NaN,0.091334,-5.97752926680699,3.122384,-0.024271,-0.07301,-0.005981,0.031176,3.651148,-0.950675,-0.011865,0.071101,-0.273731,0.065494,-0.000301,-0.033237,0.0973584634905823,-0.0087606258281663,0.41067663323812,9999,-1.35299951951821,0,9999,-0.422379820098332,5.22897698633404,9999,-557.90410335903,0,9999,0.0775715208163267,0,8.93558838689233,0,1,0,1,0,0,0,1,0,0,0,5.5,4.75
52,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.65,-0.35,3,1,3.6572684,0.48,0.4,1.2,-0.00508052939182695,-0.00895477072451122,-1.27013234795674,0.117352361258772,0.209509943894516,0.325748980289077,0.00751798766241767,0.0541666666666667,0.0217418981481482,0.167398276476023,-0.77087,-51.32669,0.1674,0.01801,0.0171973,NaN,0.091742,24.2056323479567,3.137135,0.074529,-0.074873,-0.007022,0.040488,3.501715,-1.011662,-0.012933,0.089815,-0.274346,0.06444,0.001792,-0.050995,0.137248170856825,0.388057112567439,0,1.78619888184497,-4.24214326314632,1.72467059611342,9999,-0.506976066848028,5.46537675455984,9999,-538.567271559783,0,9999,0.0728441122017758,0,9.51548669630224,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
53,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.65,-0.2,3,1,3.6007184,0.48,0.4,1.2,0.0590093744626072,-0.00909540718318878,14.7523436156518,0.117347755414751,0.115197654520584,0.231441296759167,0.00537005701365039,0.0541666666666667,0.0217418981481482,0.164809904090031,-0.81742,-51.35872,0.16481,0.01794,0.0171436,NaN,0.091716,8.17665638434819,3.137387,0.074741,-0.074867,-0.007055,0.040479,3.502014,-1.011609,-0.013005,0.089797,-0.274397,0.063932,0.001923,-0.050941,0.13887255262757,0.383086279350235,0,1.80937615864398,-4.29846530583871,1.77952637752934,9999,-0.507066286826856,5.46477528943318,9999,-539.623400536625,0,9999,0.0721240514453232,0,9.61048591516542,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
54,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.65,-0.05,3,1,3.5441684,0.48,0.4,1.2,0.122751119952427,-0.00924053157293542,30.6877799881067,0.117343002590986,0.0553831449849326,0.17163154004728,0.00321072417844197,0.0541666666666667,0.0217418981481482,0.16222153170404,-0.86396,-51.39084,0.16222,0.01788,0.0170914,NaN,0.09169,-7.76527998810667,3.137632,0.074954,-0.074861,-0.007088,0.04047,3.50231,-1.011555,-0.013077,0.08978,-0.274447,0.063423,0.002054,-0.050887,0.140524022091761,0.37810109951937,0,1.83323238530925,-4.35633365600402,1.83290783411532,9999,-0.507183643283391,5.464050394058,9999,-540.413005277606,0,9999,0.0714031696261478,0,9.70751276433693,1,1,0,1,0,0,0,1,0,0,0,8.5,7
55,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.8,-0.35,3,1,3.7460684,0.48,0.4,1.2,0.00390113015555192,-0.00874249920263068,0.97528253888798,0.117359313151114,0.23634577678264,0.352577861284859,0.00781213701259432,0.0666666666666667,0.0267592592592593,0.171462776350046,-1.02447,-38.74467,0.17146,0.01225,0.0116872,NaN,0.092345,22.110967461112,3.145548,0.172381,-0.076194,-0.007675,0.049874,3.359729,-1.137318,-0.013876,0.108662,-0.274737,0.064516,0.004117,-0.073306,0.174854282118237,0.514136912931978,0,1.34817626030219,-4.11310748122616,2.93336778267579,9999,-0.588651700903612,5.54830356358969,9999,-518.745172418386,0,9999,0.0696896338023076,0,9.94620207829236,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
56,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.8,-0.2,3,1,3.6895184,0.48,0.4,1.2,0.0677357105469375,-0.0088764972685866,16.9339276367344,0.117354924714454,0.138136578241863,0.254373051180743,0.0056558445204122,0.0666666666666667,0.0267592592592593,0.168874403964055,-1.07031,-38.80581,0.16887,0.01219,0.0116348,NaN,0.09232,6.14607236326562,3.145792,0.172591,-0.076185,-0.007714,0.049862,3.360023,-1.137281,-0.013961,0.108639,-0.274788,0.064032,0.004263,-0.073246,0.176968832528503,0.506363653982121,0,1.36887230177152,-4.16844603932485,3.02354557904224,9999,-0.588814383318822,5.54789216939946,9999,-520.057685564969,0,9999,0.0689803628135901,0,10.0484710762261,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
57,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.8,-0.05,3,1,3.6329684,0.48,0.4,1.2,0.131222693927093,-0.00901466690434192,32.8056734817732,0.117350399658883,0.0747239671572547,0.190964965151705,0.00348816822611229,0.0666666666666667,0.0267592592592593,0.166286031578063,-1.11613,-38.867,0.16629,0.01213,0.0115838,NaN,0.092295,-9.7319234817732,3.146029,0.172801,-0.076176,-0.007754,0.04985,3.360313,-1.137243,-0.014047,0.108615,-0.274838,0.063548,0.004409,-0.073187,0.179140050604384,0.498668699111677,0,1.38999536524893,-4.22506385964021,3.11282826110719,9999,-0.589000908670972,5.54737125645693,9999,-521.162091481018,0,9999,0.0682693282348066,0,10.1531273044891,1,1,0,1,0,0,0,1,0,0,0,8.5,7
58,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.95,-0.35,3,1,3.8348684,0.48,0.4,1.2,0.0137282834529602,-0.00854005837592758,3.43207086324006,0.117365943088188,0.270803095154574,0.387028549719719,0.00813397628308445,0.0791666666666667,0.0317766203703704,0.17552727622407,-1.16273,-29.76018,0.17553,0.0091,0.0086665,NaN,0.093034,19.8264291367599,3.150478,0.269778,-0.077159,-0.00815,0.059297,3.220404,-1.325447,-0.014676,0.127564,-0.274997,0.065678,0.006461,-0.100082,0.209440633667906,0.594144834551028,0,1.16662998691847,-4.00910214607475,3.0686968623908,9999,-0.65995521296087,5.53684196668129,9999,-500.176428064886,0,9999,0.0679102220637889,0,10.2068165807036,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
59,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.95,-0.2,3,1,3.7783184,0.48,0.4,1.2,0.0773321963548652,-0.00866787722284072,19.3330490887163,0.117361757020952,0.16812260413789,0.284352244770271,0.00597012943062183,0.0791666666666667,0.0317766203703704,0.172938903838078,-1.20809,-29.84146,0.17294,0.00904,0.0086099,NaN,0.093011,3.91970091128371,3.150724,0.269986,-0.077147,-0.008196,0.059281,3.220697,-1.325426,-0.014775,0.127534,-0.275049,0.065219,0.006626,-0.100014,0.212018174142057,0.584346258903961,0,1.1861925527855,-4.06412396625474,3.18251120962644,9999,-0.660163368537749,5.53657810195453,9999,-501.652301760488,0,9999,0.0672064965495926,0,10.3136931122196,1,1,0,1,0,0,0,1,0,0,0,8.5,7
60,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,0,0.2,2.5,0,0.17,1.5,0.95,-0.05,3,1,3.7217684,0.48,0.4,1.2,0.14058979607651,-0.00879958032853415,35.1474490191276,0.117357443744241,0.10053887079914,0.216772824708233,0.00379494082150571,0.0791666666666667,0.0317766203703704,0.170350531452087,-1.25344,-29.92281,0.17035,0.00898,0.0085548,NaN,0.092987,-11.9006990191276,3.150964,0.270193,-0.077136,-0.008242,0.059266,3.220986,-1.325404,-0.014874,0.127504,-0.275101,0.06476,0.006791,-0.099947,0.214629748331384,0.574688273332092,0,1.20612723927881,-4.12008278227858,3.29466681361562,9999,-0.660398126688948,5.53625807050474,9999,-502.969322094613,0,9999,0.0665031532543025,0,10.4227716527878,1,1,0,1,0,0,0,1,0,0,0,8.5,7
61,1,excessive_trim_required,,1.2,3,0.4,0,0.2,2.5,0,0.24,1.5,0.5,-0.35,3,1,3.5941836,0.48,0.4,1.2,-0.00824332591134184,-0.00911194408655139,-2.06083147783546,0.117347213831165,0.201614633902543,0.317673453991378,0.00741440607640355,0.0416666666666667,0.0333333333333333,0.16451079717813,-0.23475,-69.55731,0.16451,0.02921,0.0277974,NaN,0.09139,24.9083314778355,3.121896,-0.016919,-0.149743,-0.016837,0.065012,3.634604,-0.941547,-0.031813,0.154939,-0.276529,0.078422,0.008215,-0.070923,0.234218054356979,-0.0365344357660324,0.332358054753909,9999,-1.50749766051308,0,9999,-0.788957062656432,7.48880884947725,9999,-558.572754530331,0,9999,0.0782578584357661,0,8.85722142689196,0,0,0,1,0,0,0,1,0,0,0,3.5,3.5
62,1,excessive_trim_required,,1.2,3,0.4,0,0.2,2.5,0,0.24,1.5,0.5,-0.2,3,1,3.5376336,0.48,0.4,1.2,0.0557400074445245,-0.00925760090021759,13.9350018611311,0.117342443570518,0.108468695713781,0.224532286063263,0.00526298524380818,0.0416666666666667,0.0333333333333333,0.161922424792139,-0.28249,-69.54824,0.16192,0.02913,0.0277291,NaN,0.091362,8.90549813886887,3.122183,-0.016701,-0.149739,-0.016893,0.064996,3.634924,-0.94148,-0.031942,0.154908,-0.2766,0.077919,0.008364,-0.070852,0.23633546396644,-0.0381543389806016,0.328136272152411,9999,-1.50101411194089,0,9999,-0.789942901410493,7.4872793558291,9999,-559.416955659172,0,9999,0.0775306963819681,0,8.940293495431,0,0,0,1,0,0,0,1,0,0,0,3.5,3.5
63,1,low_static_margin,,1.2,3,0.4,0,0.2,2.5,0,0.24,1.5,0.5,-0.05,3,1,3.4810836,0.48,0.4,1.2,0.11936541058652,-0.00940799008676494,29.8413526466299,0.117337518324658,0.0497449528037302,0.165813468399072,0.00309984219670852,0.0416666666666667,0.0333333333333333,0.159334052406148,-0.3302,-69.5393,0.15933,0.02905,0.0276623,NaN,0.091334,-7.00785264662992,3.122464,-0.016483,-0.149735,-0.016949,0.06498,3.63524,-0.941412,-0.03207,0.154877,-0.276671,0.077415,0.008512,-0.070781,0.238482188598434,-0.039806247617064,0.32385079921325,9999,-1.49482771066315,0,9999,-0.790999389741837,7.48557180807074,9999,-559.945251881103,0,9999,0.076802408984541,0,9.02507082426886,0,1,0,1,0,0,0,1,0,0,0,5.5,4.75
